,close,high,low,open,volume,returns,log_returns,hl_spread,vwap,rsi_14,rsi_7,macd,macd_sig,macd_diff,stoch_k,bb_high,bb_low,bb_width,atr_14,ema_9,ema_21,ema_50,sma_20,adx,obv,vol_sma,vol_ratio,target
2019-03-14,252.1680145263672,252.77788933327716,251.7285499406143,252.3563525815843,67518400.0,-0.0006399113726981431,-0.0006401162033675752,0.004161270788580276,240.45545194189776,66.18085547440519,66.95181712417474,2.410732959196366,2.7483170207535537,-0.33758406155718745,87.75063251777449,253.08872600764485,246.2390907648161,2.7435424235337837,2.2936705114896645,250.25447393677624,248.45988552386896,242.83216249926429,249.66390838623047,32.037232322375345,1302559800.0,75179155.0,0.898100011898245,1
2019-03-15,253.41387939453125,254.2246253570597,252.5310512403597,252.7202463749472,81309000.0,0.004940614179415714,0.004928449396393874,0.006683036149189522,240.70077749093682,68.75646707809476,71.88522982899343,2.5131997109928363,2.70129355880141,-0.18809384780857386,91.80681941806694,253.41349105744607,246.6470008859133,2.706268653712881,2.2767376771470103,250.88635502832724,248.91024860302008,243.24713178927476,250.03024597167968,31.887150399089272,1383868800.0,75082885.0,1.0829232254461187,1
2019-03-18,254.33273315429688,254.63002409907617,253.40487420504172,253.6300829547765,62199800.0,0.0036259014776971465,0.0036193437439513026,0.0048171144895107895,240.89538271289746,70.53856588509205,75.08541930148293,2.638138352512783,2.688662517543685,-0.05052416503090207,97.11389702026986,254.11905748823622,246.49783551713486,3.044732240395889,2.2016242640675414,251.5756306535212,249.40320174404525,243.68186125456975,250.30844650268554,31.858518886725296,1446068600.0,73338440.0,0.8481200309142108,1
2019-03-19,254.39578247070312,256.16141126187534,253.50396467411883,255.395723553168,90268100.0,0.0002479009116298503,0.00024787018927615163,0.010446111024118684,241.16940293793,70.66222254782544,75.31039523750037,2.7109900729324465,2.6931280286214374,0.01786204431100913,85.07771513736279,254.73311648199925,246.40342679192653,3.324319410296778,2.2341830014738964,252.1396610169576,249.85707271919597,244.10201502775146,250.5682716369629,32.23604884008164,1536336700.0,74895805.0,1.2052490790372037,0
2019-03-20,253.63002014160156,255.3866589510104,252.522010961746,254.1795436503385,84609200.0,-0.0030101219511756705,-0.0030146614802356417,0.011294593548764716,241.4020374230303,66.98484280350107,66.76744899723586,2.6760867042966368,2.6897197637564774,-0.013633059459840613,78.60584309434766,255.113973672552,246.41542085869798,3.468810765113392,2.2792162148875037,252.4377328418864,250.20006793941465,244.47566228711813,250.764697265625,32.058152434932936,1451727500.0,75295725.0,1.1236919493105353,1
2019-03-21,256.4946594238281,256.9000185209722,252.7651907823521,252.81024900956265,79550400.0,0.011294559219083178,0.01123125192445249,0.0161205217602124,241.66239297127152,72.70703600621184,77.77206002904128,2.846762278969919,2.721128266799166,0.1256340121707531,96.77538330055594,256.06112398960914,246.2363628878323,3.9119292285744725,2.4117598951541166,253.24911815827477,250.77230352890678,244.94699550816557,251.14874343872071,32.305348695069064,1531277900.0,76062510.0,1.045855573264674,0
2019-03-22,251.55816650390625,255.6569546393203,251.49510145781025,255.13448245054312,122659300.0,-0.019245987152367472,-0.019433602289698617,0.01654429764435983,241.91878782144119,55.01235790852479,46.68912087460711,2.554246416182025,2.687751896675738,-0.13350548049371325,57.50576379918363,256.1103632563596,246.30730489549586,3.902354149655736,2.5966026145015277,252.91092782740108,250.84374561754308,245.20625711584168,251.20883407592774,31.865633547386405,1408618600.0,78289745.0,1.566735209062183,0
2019-03-25,251.3689422607422,252.4048967493941,250.1077790792835,251.21578825346356,85575200.0,-0.0007522087070114258,-0.0007524917579320234,0.009138430744271696,242.08657764400076,54.465180554039826,45.8692876414444,2.28086428871768,2.6063743750841266,-0.3255100863664464,56.000491908789535,256.1386716359711,246.3461779123688,3.8976274538045503,2.5752108327593204,252.6025307140693,250.89149076692482,245.4479310430927,251.24242477416993,30.779612959509418,1323043400.0,79116970.0,1.0816288844226467,1
2019-03-26,253.24267578125,254.1975584744856,251.83737568587324,253.12556285808583,68125900.0,0.007454117058599108,0.007426472420617747,0.009319846196266955,242.24206950439978,58.83180111351663,54.99817394653695,2.1901548766568624,2.523130475398674,-0.3329755987418115,70.90597310584816,256.3379204179406,246.41942363723516,3.945639739721807,2.593311217115326,252.73055972750547,251.1052348591362,245.75360730733416,251.3786720275879,30.33517087506332,1391169300.0,79681060.0,0.8549823508874004,0
2019-03-27,251.9185028076172,253.8192789572887,250.36906550454617,253.23371421295465,72224700.0,-0.005228869776974787,-0.00524258815853003,0.01369575245283733,242.3829704065645,54.83011886647388,48.284428996132434,1.988495186955788,2.416203417710097,-0.42770823075430897,60.37222583383056,256.3979820262096,246.51019973648576,3.9322415694519526,2.6545185196601264,252.5681483435278,251.1791683089981,245.9953679151884,251.45409088134767,29.236272174732225,1318944600.0,80446215.0,0.8978010960490808,1
